session_uuid,scene_id,patient_sort00,injury_severity00,combo00,patient_sort01,injury_severity01,combo01,patient_sort02,injury_severity02,combo02,patient_sort03,injury_severity03,combo03,patient_sort04,injury_severity04,combo04,patient_sort05,injury_severity05,combo05,patient_sort06,injury_severity06,combo06,patient_sort07,injury_severity07,combo07,patient_sort08,injury_severity08,combo08,patient_sort09,injury_severity09,combo09,patient_sort10,injury_severity10,combo10,patient_sort11,injury_severity11,combo11,patient_sort12,injury_severity12,combo12,patient_sort13,injury_severity13,combo13,patient_sort14,injury_severity14,combo14,patient_sort15,injury_severity15,combo15,patient_sort16,injury_severity16,combo16,severe_hemorrhaging00,severe_hemorrhaging01,severe_hemorrhaging02,severe_hemorrhaging03,severe_hemorrhaging04,severe_hemorrhaging05,severe_hemorrhaging06,severe_hemorrhaging07,severe_hemorrhaging08,severe_hemorrhaging09,severe_hemorrhaging10,severe_hemorrhaging11,severe_hemorrhaging12,severe_hemorrhaging13,severe_hemorrhaging14,severe_hemorrhaging15,severe_hemorrhaging16,sort_hemorrhaging00,sort_hemorrhaging01,sort_hemorrhaging02,sort_hemorrhaging03,sort_hemorrhaging04,sort_hemorrhaging05,sort_hemorrhaging06,sort_hemorrhaging07,sort_hemorrhaging08,sort_hemorrhaging09,sort_hemorrhaging10,sort_hemorrhaging11,sort_hemorrhaging12,sort_hemorrhaging13,sort_hemorrhaging14,sort_hemorrhaging15,sort_hemorrhaging16
e8cb6ae0-6d68-410f-88fc-4adf30d8bfac,1,waver,medium,waver-medium,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,waver-False,still-True,still-False,still-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
e9632b3b-77f2-4f62-a778-5d6a4242aa3b,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
e96d123b-455b-4335-9278-988ff9ba8ecf,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
e96d123b-455b-4335-9278-988ff9ba8ecf,1,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,waver,medium,waver-medium,still,high,still-high,still,high,still-high,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,,,,,,,waver-True,waver-False,still-False,waver-False,waver-False,walker-False,walker-False,walker-False,waver-False,still-True,still-False,,,,,,
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,0,walker,low,walker-low,waver,medium,waver-medium,still,high,still-high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,walker-False,waver-False,still-False,,,,,,,,,,,,,,
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,1,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,False,False,,,,,,,walker-False,still-False,waver-False,waver-False,waver-True,waver-False,still-False,waver-False,still-True,walker-False,walker-False,,,,,,
ea7d43f6-a7ed-4bc7-8002-f056ee415082,0,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,walker,,walker-nan,walker,low,walker-low,walker,medium,walker-medium,still,low,still-low,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,False,False,False,,,,,,,waver-True,still-True,waver-False,waver-True,waver-True,still-False,waver-False,walker-False,walker-False,walker-False,still-False,,,,,,
eb641af4-13da-4e13-a5dd-02eb0e7e6c23,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
eb641af4-13da-4e13-a5dd-02eb0e7e6c23,1,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,True,False,False,False,False,,,,,,,still-False,still-False,waver-False,waver-True,waver-False,waver-False,still-True,waver-False,walker-False,walker-False,walker-False,,,,,,
ebc4fb38-01c3-4296-b22d-34adf70e0d43,0,waver,,waver-nan,still,high,still-high,waver,,waver-nan,waver,high,waver-high,still,,still-nan,still,,still-nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,,,,,,,,,,,,waver-False,still-True,waver-False,waver-True,still-False,still-False,,,,,,,,,,,
ec6c5444-8f8b-417d-a840-f1173d3a0296,0,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,True,False,False,,,,,,,,still-False,waver-False,waver-False,waver-False,waver-True,waver-False,still-False,still-True,walker-False,walker-False,,,,,,,
ed079161-e1ea-4682-9abb-d0b1736e3ee5,0,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,,,,,,,still-False,waver-False,waver-True,waver-False,waver-False,still-True,waver-False,still-False,walker-False,walker-False,walker-False,,,,,,
ee42b183-00b2-4bb9-89b9-0b38b73e69eb,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
ee42b183-00b2-4bb9-89b9-0b38b73e69eb,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,False,False,False,False,,,,,,,,still-False,still-True,still-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,,
ee694b2c-dad2-4b9a-acc9-4e025e1b299b,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
ee694b2c-dad2-4b9a-acc9-4e025e1b299b,1,still,high,still-high,waver,medium,waver-medium,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,,,,,,,,,still-False,waver-False,still-True,still-False,walker-False,waver-False,waver-False,waver-True,waver-False,,,,,,,,
ee8a8276-1a9c-41fd-a793-a3eb6d337ff7,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
ee8a8276-1a9c-41fd-a793-a3eb6d337ff7,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,False,False,,,,,,,still-False,still-False,still-True,waver-True,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
eecb1d19-1d05-4725-9289-eb02d601cdf3,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
eecb1d19-1d05-4725-9289-eb02d601cdf3,1,still,high,still-high,still,high,still-high,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,False,False,False,,,,,,,still-False,still-True,waver-True,still-False,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
efed5e1c-4427-47df-8e3f-9e4714880169,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
efed5e1c-4427-47df-8e3f-9e4714880169,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-True,waver-False,waver-False,waver-False,walker-False,waver-False,walker-False,walker-False,,,,,,
f02dc87e-8f04-4ddd-90fd-74dce1206bd6,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
f02dc87e-8f04-4ddd-90fd-74dce1206bd6,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-False,waver-False,waver-False,waver-True,walker-False,walker-False,walker-False,,,,,,
f0a4acff-b70a-4577-a27e-df492cb9638d,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
f0a4acff-b70a-4577-a27e-df492cb9638d,1,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,False,False,False,,,,,,,still-False,waver-False,waver-True,still-False,walker-False,waver-False,still-True,waver-False,waver-False,walker-False,walker-False,,,,,,
f1b2887d-8ed3-499e-8663-0fb9bd909fbc,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
f1b2887d-8ed3-499e-8663-0fb9bd909fbc,1,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,False,False,False,,,,,,,still-False,waver-False,still-True,waver-False,waver-True,waver-False,waver-False,still-False,walker-False,walker-False,walker-False,,,,,,
f2eb6809-d49f-4c3e-be62-91f1538ed437,0,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,,,,,,,waver-True,waver-False,waver-False,still-False,waver-False,waver-False,still-True,walker-False,still-False,walker-False,walker-False,,,,,,
f3228193-b6dc-41fa-a2ab-1c5085046347,0,waver,medium,waver-medium,still,high,still-high,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,waver-False,still-False,walker-False,walker-False,,,,,,,,,,,,,
f3228193-b6dc-41fa-a2ab-1c5085046347,1,walker,,walker-nan,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,False,,,,,,walker-False,still-False,waver-False,waver-True,waver-False,still-True,waver-False,waver-False,still-False,walker-False,walker-False,walker-False,,,,,
f33f702d-4b79-43d9-b980-42dc10c2b882,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
f33f702d-4b79-43d9-b980-42dc10c2b882,1,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,False,False,,,,,,,still-False,waver-False,walker-False,still-False,still-True,waver-False,waver-False,waver-False,waver-True,walker-False,walker-False,,,,,,
f3447210-99fa-4990-8c1b-747a1e916e79,0,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,True,False,False,False,False,,,,,,,walker-False,still-False,waver-False,waver-True,waver-False,waver-False,still-True,waver-False,still-False,walker-False,walker-False,,,,,,
f3cbb8a9-8d0c-48f0-ac0c-e379ac4d9411,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
f3cbb8a9-8d0c-48f0-ac0c-e379ac4d9411,1,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,,,,,,,waver-False,waver-True,waver-False,waver-False,waver-False,still-False,still-True,still-False,walker-False,walker-False,walker-False,,,,,,
f5dafd5d-461d-4440-9e3b-1b1c899df9e4,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
f5dafd5d-461d-4440-9e3b-1b1c899df9e4,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-False,waver-False,waver-True,waver-False,walker-False,walker-False,walker-False,,,,,,
f68ce2b4-67dc-4829-89fc-cfe478391148,0,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,walker-False,still-False,waver-False,,,,,,,,,,,,,
f68ce2b4-67dc-4829-89fc-cfe478391148,1,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,still-False,still-True,still-False,walker-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,,
f7b46b02-bc04-42d6-a3aa-abd797948735,0,waver,high,waver-high,waver,high,waver-high,waver,high,waver-high,still,low,still-low,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,walker,,walker-nan,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,True,True,True,False,False,False,False,True,False,False,False,,,,,,,waver-True,waver-True,waver-True,still-False,waver-False,still-False,waver-False,still-True,walker-False,walker-False,walker-False,,,,,,
f7d9738a-35c1-4af0-8e98-5bf3a1cff310,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
f7d9738a-35c1-4af0-8e98-5bf3a1cff310,1,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,waver-True,waver-False,waver-False,still-True,waver-False,waver-False,still-False,walker-False,walker-False,walker-False,,,,,,
f807c3e2-6cc7-4670-8488-4dd13431cc15,0,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,waver-False,waver-True,waver-False,waver-False,still-False,still-True,still-False,walker-False,waver-False,walker-False,walker-False,,,,,,
f80ef1e8-e0d1-4106-9f18-4024ff911e22,0,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
f80ef1e8-e0d1-4106-9f18-4024ff911e22,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,False,False,,,,,,,still-False,still-False,still-True,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,waver-False,,,,,,
